Date,USDCLP,Copper,Oil,DXY,SP500,VIX
2010-11-26,472.4200134277344,3.750999927520752,83.76000213623047,80.36000061035156,1189.4000244140625,22.219999313354492
2010-11-29,473.0299987792969,3.757999897003174,85.7300033569336,80.83999633789062,1187.760009765625,21.530000686645508
2010-11-30,486.70001220703125,3.822999954223633,84.11000061035156,81.19999694824219,1180.550048828125,23.540000915527344
2010-12-01,487.0,3.946000099182129,86.75,80.70999908447266,1206.0699462890625,21.360000610351562
2010-12-02,485.29998779296875,3.9769999980926514,88.0,80.30000305175781,1221.530029296875,19.389999389648438
2010-12-03,484.0,3.994999885559082,89.19000244140625,79.37999725341797,1224.7099609375,18.010000228881836
2010-12-06,468.4599914550781,4.004000186920166,89.37999725341797,79.56999969482422,1223.1199951171875,18.020000457763672
2010-12-07,478.8999938964844,4.044000148773193,88.69000244140625,79.86000061035156,1223.75,17.989999771118164
2010-12-08,476.79998779296875,4.0945000648498535,88.27999877929688,80.0,1228.280029296875,17.739999771118164
2010-12-09,475.70001220703125,4.081500053405762,88.37000274658203,80.06999969482422,1233.0,17.25
2010-12-10,475.79998779296875,4.105000019073486,87.79000091552734,80.06999969482422,1240.4000244140625,17.610000610351562
2010-12-13,475.79998779296875,4.19950008392334,88.61000061035156,79.27999877929688,1240.4599609375,17.549999237060547
2010-12-14,474.79998779296875,4.201499938964844,88.27999877929688,79.37000274658203,1241.5899658203125,17.610000610351562
2010-12-15,472.70001220703125,4.126500129699707,88.62000274658203,80.26000213623047,1235.22998046875,17.940000534057617
2010-12-16,473.70001220703125,4.110499858856201,87.69999694824219,80.18000030517578,1242.8699951171875,17.389999389648438
2010-12-17,473.1000061035156,4.1529998779296875,88.0199966430664,80.37000274658203,1243.9100341796875,16.110000610351562
2010-12-20,465.3800048828125,4.200500011444092,88.80999755859375,80.62999725341797,1247.0799560546875,16.40999984741211
2010-12-21,470.20001220703125,4.270500183105469,89.81999969482422,80.72000122070312,1254.5999755859375,16.489999771118164
2010-12-22,468.79998779296875,4.269000053405762,90.4800033569336,80.7300033569336,1258.8399658203125,15.449999809265137
2010-12-23,469.0,4.251999855041504,91.51000213623047,80.5,1256.77001953125,16.469999313354492
2010-12-24,469.29998779296875,,,,,
2010-12-27,469.70001220703125,4.275000095367432,91.0,80.37000274658203,1257.5400390625,17.670000076293945
2010-12-28,471.5,4.323999881744385,91.48999786376953,80.36000061035156,1258.510009765625,17.520000457763672
2010-12-29,469.70001220703125,4.309000015258789,91.12000274658203,79.80000305175781,1259.780029296875,17.280000686645508
2010-12-30,469.70001220703125,4.356500148773193,89.83999633789062,79.5199966430664,1257.8800048828125,17.520000457763672
2010-12-31,467.70001220703125,4.439499855041504,91.37999725341797,79.02999877929688,1257.6400146484375,17.75
2011-01-03,461.44000244140625,4.451499938964844,91.55000305175781,79.12999725341797,1271.8699951171875,17.610000610351562
2011-01-04,465.5,4.363500118255615,89.37999725341797,79.44000244140625,1270.199951171875,17.3799991607666
2011-01-05,487.6000061035156,4.401500225067139,90.30000305175781,80.26000213623047,1276.56005859375,17.020000457763672
2011-01-06,495.0,4.321000099182129,88.37999725341797,80.79000091552734,1273.8499755859375,17.399999618530273
2011-01-07,495.1000061035156,4.272500038146973,88.02999877929688,81.01000213623047,1271.5,17.139999389648438
2011-01-10,486.6099853515625,4.254499912261963,89.25,80.87999725341797,1269.75,17.540000915527344
2011-01-11,498.0,4.339000225067139,91.11000061035156,80.8499984741211,1274.47998046875,16.889999389648438
2011-01-12,485.8299865722656,4.4019999504089355,91.86000061035156,80.02999877929688,1285.9599609375,16.239999771118164
2011-01-13,477.3800048828125,4.367000102996826,91.4000015258789,79.19000244140625,1283.760009765625,16.389999389648438
2011-01-14,489.70001220703125,4.403500080108643,91.54000091552734,79.16000366210938,1293.239990234375,15.460000038146973
2011-01-17,483.6600036621094,,,,,
2011-01-18,491.20001220703125,4.418499946594238,91.37999725341797,78.95999908447266,1295.02001953125,15.869999885559082
2011-01-19,490.1000061035156,4.360000133514404,90.86000061035156,78.63999938964844,1281.9200439453125,17.309999465942383
2011-01-20,492.0,4.262499809265137,88.86000061035156,78.81999969482422,1280.260009765625,17.989999771118164
2011-01-21,484.9599914550781,4.300000190734863,89.11000061035156,78.20999908447266,1283.3499755859375,18.469999313354492
2011-01-24,479.1199951171875,4.3414998054504395,87.87000274658203,78.05000305175781,1290.8399658203125,17.649999618530273
2011-01-25,491.70001220703125,4.218999862670898,86.19000244140625,78.0,1291.1800537109375,17.59000015258789
2011-01-26,491.79998779296875,4.260499954223633,87.33000183105469,77.9000015258789,1296.6300048828125,16.639999389648438
2011-01-27,481.80999755859375,4.330999851226807,85.63999938964844,77.7300033569336,1299.5400390625,16.149999618530273
2011-01-28,477.239990234375,4.365499973297119,89.33999633789062,78.12999725341797,1276.3399658203125,20.040000915527344
2011-01-31,478.3699951171875,4.451000213623047,92.19000244140625,77.73999786376953,1286.1199951171875,19.530000686645508
2011-02-01,483.0,4.539999961853027,90.7699966430664,77.06999969482422,1307.5899658203125,17.6299991607666
2011-02-02,479.70001220703125,4.533999919891357,90.86000061035156,77.16000366210938,1304.030029296875,17.299999237060547
2011-02-03,469.29998779296875,4.534999847412109,90.54000091552734,77.75,1307.0999755859375,16.690000534057617
2011-02-04,479.54998779296875,4.571000099182129,89.02999877929688,78.04000091552734,1310.8699951171875,15.930000305175781
2011-02-07,469.739990234375,4.567500114440918,87.4800033569336,78.02999877929688,1319.050048828125,16.280000686645508
2011-02-08,466.5899963378906,4.567999839782715,86.94000244140625,78.0,1324.5699462890625,15.8100004196167
2011-02-09,479.0,4.519499778747559,86.70999908447266,77.63999938964844,1320.8800048828125,15.869999885559082
2011-02-10,476.25,4.5370001792907715,86.7300033569336,78.25,1321.8699951171875,16.09000015258789
2011-02-11,473.3999938964844,4.531000137329102,85.58000183105469,78.45999908447266,1329.1500244140625,15.6899995803833
2011-02-14,463.6099853515625,4.623000144958496,84.80999755859375,78.61000061035156,1332.3199462890625,15.949999809265137
2011-02-15,469.5,4.531499862670898,84.31999969482422,78.56999969482422,1328.010009765625,16.3700008392334
2011-02-16,472.29998779296875,4.466000080108643,84.98999786376953,78.22000122070312,1336.3199462890625,16.719999313354492
2011-02-17,473.79998779296875,4.480000019073486,86.36000061035156,78.0,1340.4300537109375,16.59000015258789
2011-02-18,469.70001220703125,4.478499889373779,86.19999694824219,77.66000366210938,1343.010009765625,16.43000030517578
2011-02-21,455.0199890136719,,,,,
2011-02-22,468.0,4.3454999923706055,93.56999969482422,77.7699966430664,1315.43994140625,20.799999237060547
2011-02-23,471.5,4.273499965667725,98.0999984741211,77.41000366210938,1307.4000244140625,22.1299991607666
2011-02-24,476.0,4.326499938964844,97.27999877929688,77.05999755859375,1306.0999755859375,21.31999969482422
2011-02-25,478.0,4.435999870300293,97.87999725341797,77.27999877929688,1319.8800048828125,19.219999313354492
2011-02-28,474.5,4.478000164031982,96.97000122070312,76.88999938964844,1327.219970703125,18.350000381469727
2011-03-01,475.70001220703125,4.490499973297119,99.62999725341797,77.05000305175781,1306.3299560546875,21.010000228881836
2011-03-02,475.79998779296875,4.480000019073486,102.2300033569336,76.66999816894531,1308.43994140625,20.700000762939453
2011-03-03,476.70001220703125,4.474999904632568,101.91000366210938,76.4800033569336,1330.969970703125,18.600000381469727
2011-03-04,473.0,4.4720001220703125,104.41999816894531,76.4000015258789,1321.1500244140625,19.059999465942383
2011-03-07,461.6099853515625,4.313000202178955,105.44000244140625,76.5,1310.1300048828125,20.65999984741211
2011-03-08,473.75,4.324999809265137,105.0199966430664,76.80000305175781,1321.8199462890625,19.81999969482422
2011-03-09,475.0,4.19950008392334,104.37999725341797,76.72000122070312,1320.02001953125,20.219999313354492
2011-03-10,477.70001220703125,4.184500217437744,102.69999694824219,77.27999877929688,1295.1099853515625,21.8799991607666
2011-03-11,481.5,4.195000171661377,101.16000366210938,76.77999877929688,1304.280029296875,20.079999923706055
2011-03-14,471.6400146484375,4.173500061035156,101.19000244140625,76.3499984741211,1296.3900146484375,21.1299991607666
2011-03-15,481.0,4.125,97.18000030517578,76.33000183105469,1281.8699951171875,24.31999969482422
2011-03-16,483.29998779296875,4.186999797821045,97.9800033569336,76.68000030517578,1256.8800048828125,29.399999618530273
2011-03-17,486.0,4.335999965667725,101.41999816894531,76.04000091552734,1273.719970703125,26.3700008392334
2011-03-18,487.1000061035156,4.329500198364258,101.06999969482422,75.72000122070312,1279.2099609375,24.440000534057617
2011-03-21,470.7799987792969,4.2754998207092285,102.33000183105469,75.4000015258789,1298.3800048828125,20.610000610351562
2011-03-22,468.7799987792969,4.303500175476074,104.0,75.43000030517578,1293.77001953125,20.209999084472656
2011-03-23,481.79998779296875,4.418499946594238,105.75,75.79000091552734,1297.5400390625,19.170000076293945
2011-03-24,481.29998779296875,4.414000034332275,105.5999984741211,75.66000366210938,1309.6600341796875,18.0
2011-03-25,479.70001220703125,4.4085001945495605,105.4000015258789,76.22000122070312,1313.800048828125,17.90999984741211
2011-03-28,472.4200134277344,4.3404998779296875,103.9800033569336,76.12999725341797,1310.18994140625,19.440000534057617
2011-03-29,480.25,4.337500095367432,104.79000091552734,76.25,1319.43994140625,18.15999984741211
2011-03-30,481.5,4.265999794006348,104.2699966430664,76.12000274658203,1328.260009765625,17.709999084472656
2011-03-31,481.8500061035156,4.300000190734863,106.72000122070312,75.86000061035156,1325.8299560546875,17.739999771118164
2011-04-01,477.5,4.251500129699707,107.94000244140625,75.83000183105469,1332.4100341796875,17.399999618530273
2011-04-04,465.1000061035156,4.246500015258789,108.47000122070312,75.91000366210938,1332.8699951171875,17.5
2011-04-05,465.80999755859375,4.257999897003174,108.33999633789062,75.87999725341797,1332.6300048828125,17.25
2011-04-06,473.1000061035156,4.363500118255615,108.83000183105469,75.51000213623047,1335.5400390625,16.899999618530273
2011-04-07,473.5,4.408999919891357,110.30000305175781,75.58999633789062,1333.510009765625,17.110000610351562
2011-04-08,472.6000061035156,4.494999885559082,112.79000091552734,75.06999969482422,1328.1700439453125,17.8700008392334
2011-04-11,461.44000244140625,4.453499794006348,109.91999816894531,75.05999755859375,1324.4599609375,16.59000015258789
2011-04-12,470.5,4.377500057220459,106.25,74.8499984741211,1314.1600341796875,17.09000015258789
2011-04-13,473.75,4.28849983215332,107.11000061035156,74.9800033569336,1314.4100341796875,16.920000076293945
2011-04-14,472.0,4.2795000076293945,108.11000061035156,74.68000030517578,1314.52001953125,16.270000457763672
2011-04-15,,4.252999782562256,109.66000366210938,74.83000183105469,1319.6800537109375,15.319999694824219
2011-04-18,463.45001220703125,4.193999767303467,107.12000274658203,75.5,1305.1400146484375,16.959999084472656
2011-04-19,474.5,4.224999904632568,108.1500015258789,75.02999877929688,1312.6199951171875,15.829999923706055
2011-04-20,473.29998779296875,4.33650016784668,111.44999694824219,74.37000274658203,1330.3599853515625,15.069999694824219
2011-04-21,469.20001220703125,4.3979997634887695,112.29000091552734,74.0,1337.3800048828125,14.6899995803833
2011-04-22,469.20001220703125,,,,,
2011-04-25,461.6300048828125,4.301000118255615,112.27999877929688,73.98999786376953,1335.25,15.770000457763672
2011-04-26,467.29998779296875,4.31850004196167,112.20999908447266,73.83999633789062,1347.239990234375,15.619999885559082
2011-04-27,462.29998779296875,4.228499889373779,112.76000213623047,73.5199966430664,1355.6600341796875,15.350000381469727
2011-04-28,462.25,4.244999885559082,112.86000061035156,73.12000274658203,1360.47998046875,14.619999885559082
2011-04-29,453.1099853515625,4.165500164031982,113.93000030517578,72.93000030517578,1363.6099853515625,14.75
2011-05-02,452.67999267578125,4.182499885559082,113.5199966430664,72.94999694824219,1361.219970703125,15.989999771118164
2011-05-03,460.8999938964844,4.239999771118164,111.05000305175781,73.13999938964844,1356.6199951171875,16.700000762939453
2011-05-04,461.0,4.120500087738037,109.23999786376953,73.02999877929688,1347.3199462890625,17.079999923706055
2011-05-05,465.20001220703125,3.9855000972747803,99.80000305175781,74.19000244140625,1335.0999755859375,18.200000762939453
2011-05-06,456.489990234375,3.9635000228881836,97.18000030517578,74.83999633789062,1340.199951171875,18.399999618530273
2011-05-09,460.32000732421875,4.004000186920166,102.55000305175781,74.73999786376953,1346.2900390625,17.15999984741211
2011-05-10,467.5,4.0295000076293945,103.87999725341797,74.61000061035156,1357.1600341796875,15.90999984741211
2011-05-11,464.5,3.9019999504089355,98.20999908447266,75.33000183105469,1342.0799560546875,16.950000762939453
2011-05-12,468.5,3.9605000019073486,98.97000122070312,75.23999786376953,1348.6500244140625,16.030000686645508
2011-05-13,466.3999938964844,3.9749999046325684,99.6500015258789,75.76000213623047,1337.77001953125,17.06999969482422
2011-05-16,462.0,3.9830000400543213,97.37000274658203,75.47000122070312,1329.469970703125,18.239999771118164
2011-05-17,471.0,3.990999937057495,96.91000366210938,75.4000015258789,1328.97998046875,17.549999237060547
2011-05-18,473.79998779296875,4.0995001792907715,100.0999984741211,75.47000122070312,1340.6800537109375,16.229999542236328
2011-05-19,469.20001220703125,4.046999931335449,98.44000244140625,75.12000274658203,1343.5999755859375,15.520000457763672
2011-05-20,467.70001220703125,4.11899995803833,99.48999786376953,75.43000030517578,1333.27001953125,17.43000030517578
2011-05-23,460.5,3.990000009536743,97.69999694824219,76.0999984741211,1317.3699951171875,18.270000457763672
2011-05-24,473.0,4.012499809265137,99.58999633789062,75.87999725341797,1316.280029296875,17.81999969482422
2011-05-25,471.8999938964844,4.1020002365112305,101.31999969482422,75.93000030517578,1320.469970703125,17.06999969482422
2011-05-26,470.5,4.10699987411499,100.2300033569336,75.55000305175781,1325.68994140625,16.09000015258789
2011-05-27,469.5,4.179500102996826,100.58999633789062,74.94999694824219,1331.0999755859375,15.979999542236328
2011-05-30,457.5299987792969,,,,,
2011-05-31,457.010009765625,4.173500061035156,102.69999694824219,74.63999938964844,1345.199951171875,15.449999809265137
2011-06-01,464.70001220703125,4.103000164031982,100.29000091552734,74.68000030517578,1314.550048828125,18.299999237060547
2011-06-02,468.20001220703125,4.08050012588501,100.4000015258789,74.33000183105469,1312.93994140625,18.09000015258789
2011-06-03,467.70001220703125,4.130000114440918,100.22000122070312,73.77999877929688,1300.1600341796875,17.950000762939453
2011-06-06,452.9700012207031,4.13700008392334,99.01000213623047,73.94999694824219,1286.1700439453125,18.489999771118164
2011-06-07,467.8999938964844,4.144499778747559,99.08999633789062,73.5199966430664,1284.93994140625,18.06999969482422
2011-06-08,466.25,4.105000019073486,100.73999786376953,73.93000030517578,1279.56005859375,18.790000915527344
2011-06-09,467.20001220703125,4.103499889373779,101.93000030517578,74.19000244140625,1289.0,17.770000457763672
2011-06-10,466.29998779296875,4.052000045776367,99.29000091552734,74.79000091552734,1270.97998046875,18.860000610351562
2011-06-13,459.7699890136719,4.0304999351501465,97.30000305175781,74.51000213623047,1271.8299560546875,19.610000610351562
2011-06-14,467.20001220703125,4.1539998054504395,99.37000274658203,74.33000183105469,1287.8699951171875,18.260000228881836
2011-06-15,458.0199890136719,4.121500015258789,94.80999755859375,75.5999984741211,1265.4200439453125,21.31999969482422
2011-06-16,456.1499938964844,4.117499828338623,94.94999694824219,75.75,1267.6400146484375,22.729999542236328
2011-06-17,470.6000061035156,4.103000164031982,93.01000213623047,74.98999786376953,1271.5,21.850000381469727
2011-06-20,460.3399963378906,4.074999809265137,93.26000213623047,75.02999877929688,1278.3599853515625,19.989999771118164
2011-06-21,472.5,4.0894999504089355,93.4000015258789,74.54000091552734,1295.52001953125,18.860000610351562
2011-06-22,471.20001220703125,4.090000152587891,95.41000366210938,74.77999877929688,1287.1400146484375,18.520000457763672
2011-06-23,471.70001220703125,4.040999889373779,91.0199966430664,75.44999694824219,1283.5,19.290000915527344
2011-06-24,474.1499938964844,4.098499774932861,91.16000366210938,75.66999816894531,1268.449951171875,21.100000381469727
2011-06-27,465.07000732421875,4.051499843597412,90.61000061035156,75.38999938964844,1280.0999755859375,20.559999465942383
2011-06-28,473.6499938964844,4.0920000076293945,92.88999938964844,75.05999755859375,1296.6700439453125,19.170000076293945
2011-06-29,472.75,4.209499835968018,94.7699966430664,74.69000244140625,1307.4100341796875,17.270000457763672
2011-06-30,469.75,4.271999835968018,95.41999816894531,74.30000305175781,1320.6400146484375,16.520000457763672
2011-07-01,467.1499938964844,4.291999816894531,94.94000244140625,74.3499984741211,1339.6700439453125,15.869999885559082
2011-07-04,457.0400085449219,,,,,
2011-07-05,455.5899963378906,4.339000225067139,96.88999938964844,74.69000244140625,1337.8800048828125,16.059999465942383
2011-07-06,464.79998779296875,4.326499938964844,96.6500015258789,75.12000274658203,1339.219970703125,16.34000015258789
2011-07-07,464.3999938964844,4.432000160217285,98.66999816894531,74.95999908447266,1353.219970703125,15.949999809265137
2011-07-08,462.20001220703125,4.402500152587891,96.19999694824219,75.18000030517578,1343.800048828125,15.949999809265137
2011-07-11,451.94000244140625,4.358500003814697,95.1500015258789,75.98999786376953,1319.489990234375,18.389999389648438
2011-07-12,467.0,4.381499767303467,97.43000030517578,75.80999755859375,1313.6400146484375,19.8700008392334
2011-07-13,466.8999938964844,4.394499778747559,98.05000305175781,75.20999908447266,1317.719970703125,19.90999984741211
2011-07-14,462.29998779296875,4.372000217437744,95.69000244140625,75.25,1308.8699951171875,20.799999237060547
2011-07-15,461.75,4.40500020980835,97.23999786376953,75.12999725341797,1316.1400146484375,19.530000686645508
2011-07-18,451.7699890136719,4.395999908447266,95.93000030517578,75.4800033569336,1305.43994140625,20.950000762939453
2011-07-19,463.0,4.4604997634887695,97.5,75.22000122070312,1326.72998046875,19.209999084472656
2011-07-20,461.75,4.428500175476074,98.13999938964844,74.79000091552734,1325.8399658203125,19.09000015258789
2011-07-21,462.6000061035156,4.377500057220459,99.12999725341797,74.0199966430664,1343.800048828125,17.559999465942383
2011-07-22,461.0,4.4045000076293945,99.87000274658203,74.19999694824219,1345.02001953125,17.520000457763672
2011-07-25,452.69000244140625,4.401500225067139,99.19999694824219,74.05999755859375,1337.4300537109375,19.350000381469727
2011-07-26,462.32000732421875,4.473999977111816,99.58999633789062,73.47000122070312,1331.93994140625,20.229999542236328
2011-07-27,459.70001220703125,4.440499782562256,97.4000015258789,74.08999633789062,1304.8900146484375,22.979999542236328
2011-07-28,457.45001220703125,4.4644999504089355,97.44000244140625,74.22000122070312,1300.6700439453125,23.739999771118164
